target,ids,date,flag,user,text
0,2227622233,Thu Jun 18 13:25:41 PDT 2009,NO_QUERY,DaveNaylor,@davewhitehouse got catch the really train to Microsoft in the morning 2 hours of bad coffee and blackberry users 
4,1688007372,Sun May 03 10:07:10 PDT 2009,NO_QUERY,alialsawaf,I think Microsoft have FINALLY gotten Windows + it's apps right. 7th time lucky eh Redmond? 
4,2002002954,Tue Jun 02 02:49:02 PDT 2009,NO_QUERY,chromiselda,@Flamov definitely staying up to watch that one  I stayed up for Microsoft too but then at 1:30 got too tired &gt;&lt;
0,2176748350,Mon Jun 15 04:39:40 PDT 2009,NO_QUERY,magnezi,Very sad  Microsoft money to be discontinue http://dhf0i.tk
0,2324952766,Thu Jun 25 04:26:06 PDT 2009,NO_QUERY,AlexJared16,"@SuperKaylo plus Netflix lol  it feels as if Microsoft leaves us out, even though we pay the same they get more stuff than us.  lol"
4,1792819877,Thu May 14 00:21:18 PDT 2009,NO_QUERY,tednyberg,"@karolikl Haha, that might just be it!  How do you like those Microsoft CRM web services?"
4,2050529358,Fri Jun 05 18:50:02 PDT 2009,NO_QUERY,benjahminjames,just updated my laptop with microsoft office  yay now i can use it for school 
4,1695190487,Mon May 04 05:28:22 PDT 2009,NO_QUERY,williammnl,I love those creditcard-sized memory sticks. And Microsoft keeps sending them to me 
0,2205651076,Wed Jun 17 05:10:54 PDT 2009,NO_QUERY,fabdrol,"what means 19 o'clock Dutch time.. (cry) #apple die! (I can't believe I said that, but they act like Microsoft now...  )"
0,1991093669,Mon Jun 01 06:23:24 PDT 2009,NO_QUERY,Robot818,Won't be able to watch the Microsoft keynote until after work  staying off the Internet to avoid spoilers...
0,2204709758,Wed Jun 17 02:56:00 PDT 2009,NO_QUERY,salamm,"Ø£ÙØ§ Ø¹ÙØ¯Ù Microsoft .Net Framework 2.0,3.0 Ù Ø¹Ù ÙØ·Ø§ÙØ¨ÙÙ Ø¨Ù NET Framework 2.0 Service Pack 1.  "
4,2189885344,Tue Jun 16 01:10:07 PDT 2009,NO_QUERY,perlausten,"Message from Microsoft installer: &quot;Download complete. You can now disconnect from the Internet&quot;. Well, thanks but I will stay connected "
4,1995213263,Mon Jun 01 13:07:48 PDT 2009,NO_QUERY,KLSoltis,"@kwats So @Chris_Anderson just said that Microsoft is going to destroy the Wii at E3...you're there, keep us posted! "
0,2048614691,Fri Jun 05 15:29:23 PDT 2009,NO_QUERY,jackw25,wish project natal had a release date  damn you microsoft leaving me in suspence!
4,2049225143,Fri Jun 05 16:30:45 PDT 2009,NO_QUERY,eugenegrieve,@timheidecker Did Microsoft pay you to tweet that or are you a fan of their search technology?  
0,2051194716,Fri Jun 05 21:03:12 PDT 2009,NO_QUERY,setownsend,i take back my previous praise of microsoft mobile apps...they're kinda crummy 
4,1957324258,Fri May 29 00:09:35 PDT 2009,NO_QUERY,dondihananto,So after the CIBAI fiasco now Microsoft comes up with a lame BING? C'mon guys you could do better! CIBAI FTW! 
4,2002062040,Tue Jun 02 03:00:57 PDT 2009,NO_QUERY,kolinko,"http://bit.ly/vz2Oo - Microsoft Natal, revolution in gaming, far better than Wii "
0,2325176655,Thu Jun 25 04:56:00 PDT 2009,NO_QUERY,Tonysize,"@jeminabox HA try running a 2 GB PST over a network, and see how your day goes then. Shakes fist at Microsoft "
0,1966472306,Fri May 29 17:49:49 PDT 2009,NO_QUERY,brendanb,How long does it take Microsoft to action an new 'Technet Plus Direct' order? My CC hasn't been charged; no communication 2 days later. 
0,1991294430,Mon Jun 01 06:46:28 PDT 2009,NO_QUERY,levinwong,oops microsoft conference at E3 in 3hours and abit  will be sleeping...
4,2015222884,Wed Jun 03 04:03:48 PDT 2009,NO_QUERY,harishnairr,http://tinyurl.com/m3pksa Microsoft 'Natal' - Will this actually work? I will definitely buy 1 if it does!!! 
0,2326472958,Thu Jun 25 07:05:16 PDT 2009,NO_QUERY,KirinDave,"@markimbriaco  Microsoft is dragging its feet on the inevitable. Don't worry, I'll find a way to make it happen."
0,2282169286,Mon Jun 22 11:01:42 PDT 2009,NO_QUERY,Senfaye,is mad at Microsoft Office Word. it erased a review. 
4,1793120198,Thu May 14 01:27:04 PDT 2009,NO_QUERY,katephelan,starting to like Microsoft Excel more... my important plans are now in its pages 
0,1996823939,Mon Jun 01 15:45:26 PDT 2009,NO_QUERY,zacksonnenberg,@G4TV The Microsoft conference was absolutely unbelievable... but still no GOLDENEYE on XBLA!   #e3
4,1793290961,Thu May 14 02:07:08 PDT 2009,NO_QUERY,helephant,@merak didn't microsoft go around and destroy any .NET1.0 code still living in the wild? 
4,1986545705,Sun May 31 18:59:07 PDT 2009,NO_QUERY,Rocky1138,"Thank the stars, IE is dead! Hopefully they pick WebKit and join the crowd  Microsoft has a serious case of NIH"
4,2052632206,Sat Jun 06 01:25:25 PDT 2009,NO_QUERY,MythycFangs,"I got 1600 Microsoft Points with points2shop in no time http://bit.ly/4wTFW, it's easy and free, you can play games to earn points too "
0,1962144297,Fri May 29 10:35:28 PDT 2009,NO_QUERY,mandymag,"honestly, why did the folks at Microsoft do MS Word 2007 to me?  I can't believe I just spent 10 minutes finding auto correct options "
4,1989055460,Mon Jun 01 00:12:00 PDT 2009,NO_QUERY,bullyinguk,Worldwide Bing.com considers us the best site for the Keyword: bullying  good to see Microsoft got that right then 
0,1678961523,Sat May 02 08:10:57 PDT 2009,NO_QUERY,lightsup,They should make laptops with ergonomic keyboards.  I miss my Microsoft Natural Ergonomic 4000.  
0,1965427260,Fri May 29 15:54:09 PDT 2009,NO_QUERY,madampenna,I'm trying to find the driver for my Microsoft Lifecam VX-3000 Webcam and can't find it anywhere! anyone have any links? 
0,1973086846,Sat May 30 10:27:34 PDT 2009,NO_QUERY,Coombsy1989,"@fyrret I doubt it'll be Fable 3. Seeing as Microsoft needs some more big guns. It definately won't be Black and White 3, which is sad "
4,1990682302,Mon Jun 01 05:29:42 PDT 2009,NO_QUERY,bramwillemse,Vanavond rond etenstijd de Microsoft press conf @ #E3. Wonder if there'll be any interesting news concerning my beloved XBOX360 
4,1990643357,Mon Jun 01 05:24:02 PDT 2009,NO_QUERY,Benriches,the weather is immense today!  finished work. few errands to run before a quick nap and then the lovely microsoft e3 press event! I &lt;3 E3!
0,1794067328,Thu May 14 04:51:49 PDT 2009,NO_QUERY,irascian,@Kosmatos As @DaveDev pointed out yesterday this is major lose for Microsoft as NYT were a major case study and PR for Silverlight  
4,2059102435,Sat Jun 06 16:15:05 PDT 2009,NO_QUERY,RyanBelknap,"@feliciaday I know this is a little late, but I wanted to let you know that you did a wonderful job for Microsoft at E3. "
0,1832350429,Sun May 17 20:40:17 PDT 2009,NO_QUERY,JoeRz,Arrived in Seattle for Microsoft visit tomorrow. Have to wait for JimM until about 9:40.  
0,2231624191,Thu Jun 18 18:48:27 PDT 2009,NO_QUERY,dra6on,@trixie360 The jobs at Microsoft Games Studios are all in Redmond  are there any in Sydney Australia ??    
4,1996747122,Mon Jun 01 15:37:07 PDT 2009,NO_QUERY,RueRue,"Oh Shit that Milo thing that Microsoft premiered at #E3 Is something I've dreamed of, soon Friends will be obsolete!  yay"
4,2015388750,Wed Jun 03 04:31:55 PDT 2009,NO_QUERY,HPY,Bing! New Microsoft Search Site Tops Google Rankings http://www.scrappleface.com/?p=3742 
0,2231475856,Thu Jun 18 18:36:02 PDT 2009,NO_QUERY,phreakin,God I hate Microsoft DPM 2007 right now 
0,1995103594,Mon Jun 01 12:57:24 PDT 2009,NO_QUERY,nvmisfit,@masseffect2 Why nothing at Microsoft Press conference? Too early I guess? Too bad. 
0,1967388201,Fri May 29 19:29:23 PDT 2009,NO_QUERY,JoeSchneider,Was updating my distributed agile team's electronic status when FF crashed. Microsoft guy on team wasn't too harsh. IE worked. 
4,2185735707,Mon Jun 15 17:49:42 PDT 2009,NO_QUERY,RickCogley,Bitter much? Microsoft stops paying for employee iPhone data plans.  http://adjix.com/ex76 http://ff.im/-41nwG
0,2062513937,Sat Jun 06 23:27:13 PDT 2009,NO_QUERY,marinsdad,my 360 has died with the red ring of death for the 2nd time.. off to microsoft again then 
0,2249948911,Fri Jun 19 23:21:32 PDT 2009,NO_QUERY,nopparat,long day with microsoft is my nightmare 
4,1993903176,Mon Jun 01 11:06:28 PDT 2009,NO_QUERY,pcurwin,@MarcGrandmaison Bad bad Marc..  putting down Microsoft E3..  I want my new Halo games..! 
4,2011930029,Tue Jun 02 19:47:48 PDT 2009,NO_QUERY,smilu,@TheAnand  Microsoft Certified Trainer  hehe.... Oralpam Koodi poyalley?????
4,1880484056,Fri May 22 01:24:26 PDT 2009,NO_QUERY,heyzak,"Lol, the first &quot;not cool enough to be a mac person&quot; ad by Compaq and John Cleese http://tinyurl.com/4gswfa Maybe Microsoft should run it "
0,2189725961,Tue Jun 16 00:44:59 PDT 2009,NO_QUERY,SteveMallam,@chrispreston @malross and if I PC melts its own solder you don't have to wait 3 weeks for a Microsoft repair 
0,2003608228,Tue Jun 02 06:50:24 PDT 2009,NO_QUERY,smynyouko,"In all the E3 madness, I forgot about Conan!  LAST CHANCE for Nintendo today (Noon ET) and can Sony steal the show from Microsoft (2 ET)?"
0,2057689936,Sat Jun 06 13:28:44 PDT 2009,NO_QUERY,metax,Can't damned Microsoft hurry up and release the XNA 3.1 final?! 
4,1996936230,Mon Jun 01 15:57:38 PDT 2009,NO_QUERY,AdamAinbinder,@sherrymain  YAY! that works on most of the microsoft programs. very helpful
4,2000153119,Mon Jun 01 21:31:03 PDT 2009,NO_QUERY,eechuan,"Being drawn into the world of Microsoft #OneNote... The OneNote to bind all projects, next actions into ONE.. "
4,2049614967,Fri Jun 05 17:11:25 PDT 2009,NO_QUERY,baxiabhishek,"@Naina Hmmm... Thankfully, MIcrosoft made peace with my limited academic credentials  But, @ideo or doing things on your own... Your pick?"
4,2057368006,Sat Jun 06 12:52:26 PDT 2009,NO_QUERY,morganwestfield,"@rickyleepotts Oh it is, but leave it to Microsoft to pull it off "
4,1998535874,Mon Jun 01 18:42:44 PDT 2009,NO_QUERY,DeAndreWay,Im Going To Microsoft Thingy 
0,1990471848,Mon Jun 01 04:57:47 PDT 2009,NO_QUERY,KellyStutts,"Can't freaking sleep. What is wrong with me? Oh, that's right, it's E3 Microsoft press conference day! DESPERATELY wish I were there... "
4,1998653382,Mon Jun 01 18:54:25 PDT 2009,NO_QUERY,jinxthecat,Did anyone watch E3 today? Holly Shit Microsoft kicked everyones ass Project Natal  is the future to all game play 
4,1957087000,Thu May 28 23:28:56 PDT 2009,NO_QUERY,onejan84,@chebz Does Microsoft ever think? 
0,2246888517,Fri Jun 19 18:16:28 PDT 2009,NO_QUERY,Russellmc,Studying for another Microsoft exam 
4,2054610623,Sat Jun 06 07:43:27 PDT 2009,NO_QUERY,ientje89,@natalieloves I'm fine thanks! Still v happy because of the gig the day before yesterday!  now I'm studying Microsoft Access for exams :/
4,2015569891,Wed Jun 03 05:00:17 PDT 2009,NO_QUERY,carlonicora,Free Microsoft TechNet subscription until September? Here you go!  http://bit.ly/Z40Sk
0,2199042102,Tue Jun 16 16:56:27 PDT 2009,NO_QUERY,jlgaddis,damn.  tried to use my free prometric voucher from microsoft faculty connection again.  no such luck.  
0,1957593508,Fri May 29 00:59:31 PDT 2009,NO_QUERY,maattatoio,"http://is.gd/IQ03 Microsoft has released Zune also in Europe, no HD for us "
4,1995509662,Mon Jun 01 13:36:17 PDT 2009,NO_QUERY,nlittlejohns,@dynamicsporadic I wonder what part of &quot;very impressed&quot; makes me seem biased against Microsoft 
0,2200029856,Tue Jun 16 18:20:26 PDT 2009,NO_QUERY,kaysee860,#haveyouever wished microsoft never had to update xbox live? i'm so sad i can't play cod4 live. 
4,2175334903,Mon Jun 15 00:42:06 PDT 2009,NO_QUERY,kjonix,Installing OCS Agent Communications Panel for Microsoft Dynamics CRM 4.0! Spennende! 
4,1753328235,Sun May 10 01:06:28 PDT 2009,NO_QUERY,krystynchong,@wrecktify LOL ok we gotta get the folks from Microsoft and live360 in WA to hire me. 
0,1996987648,Mon Jun 01 16:03:04 PDT 2009,NO_QUERY,pwnderpants,"@Megamonious the day is already going so slow for me, and I missed the Microsoft E3 press conference and they won't replay it "
0,1989023510,Mon Jun 01 00:05:52 PDT 2009,NO_QUERY,dropslash,Looks like i may not be attending the Microsoft Press Briefing after all. My All Access pass may not cover the lack of formal invitation. 
0,1793257186,Thu May 14 01:59:34 PDT 2009,NO_QUERY,sallybear91,doesn't understand how to use Microsoft Excel  x
4,1997234701,Mon Jun 01 16:29:33 PDT 2009,NO_QUERY,nathanclark_,New Xbox 360 announcements at E3 look rad. Thanks Microsoft 
0,2006143697,Tue Jun 02 10:43:25 PDT 2009,NO_QUERY,Stu_the_great,"@rumrapture Yeah, I think Microsoft may have corrupted his brain somewhat. "
0,2204691806,Wed Jun 17 02:53:11 PDT 2009,NO_QUERY,TheRobWilliams,"very busy day in office, instead of trip to microsoft "
0,1985043745,Sun May 31 16:18:59 PDT 2009,NO_QUERY,Saltybob,"@ZJayMan I'll able to watch Microsoft and Sony with no problems, only Nintnedo is a bad time for me and its the one I care most about "
0,1990195115,Mon Jun 01 04:10:17 PDT 2009,NO_QUERY,maxo,trying to install Microsoft Blend on Wine .. that's what happen when you are involved with anti-&quot;Open Software&quot; group 
4,1989220286,Mon Jun 01 00:45:39 PDT 2009,NO_QUERY,kitz007,@seoexpertbd seems Microsoft is eying the SE market of UK now  ..! #bing #search #microsoft
4,1986049164,Sun May 31 18:14:29 PDT 2009,NO_QUERY,rohant,"in MSC-OSCON Microsoft booth, anyone here? drop by and say hi "
4,1976789685,Sat May 30 19:04:33 PDT 2009,NO_QUERY,PS3RG,"Ahhh E3 starts Monday!! Microsoft press conf. Monday &amp; Sony's Tuesday..If Sony shows Trico, the universe may implode from awesomeness "
0,1972929153,Sat May 30 10:09:07 PDT 2009,NO_QUERY,lonewolfsystems,"@flyddw like 15 years ago &quot;screen&quot; for VT100's, &quot;spaces&quot; on Mac and all the other good Linux ones. Microsoft implementation is horrible "
0,1994781014,Mon Jun 01 12:26:56 PDT 2009,NO_QUERY,_rndl,"@graemeyorkston We are currently encoding the Microsoft Press Conference. Check back soon for the replay.  damn you, internets!"
0,2190431394,Tue Jun 16 02:42:41 PDT 2009,NO_QUERY,RClapham,@nmb340 I keep accepting your msn thing but it doesn't add you to my list. Microsoft are btards 
4,2007165280,Tue Jun 02 12:14:39 PDT 2009,NO_QUERY,mwhead2,"Yes, I understand some of y'all don't like Nintendo stuff. I don't like Microsoft stuff. Who cares, play what you like, be happy "
0,2198950111,Tue Jun 16 16:48:17 PDT 2009,NO_QUERY,cheerxkersch,"@Anime81 Hmm...I think it's still on my computer. I'm not sure, but blame my cheap microsoft program  FAIL"
4,1957310545,Fri May 29 00:07:12 PDT 2009,NO_QUERY,frankfil,@davidlmorris I do the same but I think Microsoft reserve 100% for the last thing which seems to thrash the hard drive for 10 minutes 
4,1989953452,Mon Jun 01 03:23:18 PDT 2009,NO_QUERY,audiohawk,E3 is go! Waiting on the microsoft conference starting  stuck in the office at the mo. Mucho salt n vinegar walkers 
4,2000996093,Mon Jun 01 23:32:25 PDT 2009,NO_QUERY,adrianpopescu,"@lucianmarin hahaha, i wouldn't see microsoft using a recursive acronym ever. "
0,2263236338,Sun Jun 21 00:17:20 PDT 2009,NO_QUERY,Unsilentninja,@artb013 i wish Microsoft got a partnership with Pandora over Last.fm 
4,1994805039,Mon Jun 01 12:29:11 PDT 2009,NO_QUERY,letskilldave,All the Microsoft E3 announcements look simply amazing. Congrats to the whole team!  Can't wait for 09.09.09 to get here now 
4,1882431086,Fri May 22 06:51:37 PDT 2009,NO_QUERY,dejong,"Multitouch Barcelona - Hi, a real human interface. http://is.gd/Cmta  Think Microsoft Surface meets a guy in a box "
4,1982383852,Sun May 31 11:06:00 PDT 2009,NO_QUERY,xjezzebelle,"@ShaksprGal Hey Court, do you happen to know if Bytes and Pieces is open in the summer? I need to buy Microsoft Office. Again "
0,1468506213,Tue Apr 07 02:05:11 PDT 2009,NO_QUERY,xmissworldx,Still stuck with the Microsoft specialist... Won't this day ever end! 
0,1993670526,Mon Jun 01 10:44:55 PDT 2009,NO_QUERY,andrewlyle,"Woo, finally got on the Gamespot Microsoft E3 Conference Live Stream! Gametrailers also looks to be coming online. Missed Rockband tho "
0,1995996662,Mon Jun 01 14:22:20 PDT 2009,NO_QUERY,kebby129,I missed the Microsoft Press conference STUPID SCHOOL 
4,1957479091,Fri May 29 00:37:48 PDT 2009,NO_QUERY,iamsita,@ismangil Microsoft Bing? Sounds like Chandler Bing's cousin 
0,2002852338,Tue Jun 02 05:19:12 PDT 2009,NO_QUERY,pauleapo,"Just delivered xbox 360 to Microsoft A&amp;E departmant, "
4,2000503221,Mon Jun 01 22:15:46 PDT 2009,NO_QUERY,jayfern19,@nadineseq its Microsoft / MSN 
0,1556439245,Sat Apr 18 22:50:36 PDT 2009,NO_QUERY,idiom,The Microsoft Office 2008 SP1 update is taking FOREVER to install on my Mac... and I can't abort it 
4,2014009472,Wed Jun 03 00:11:49 PDT 2009,NO_QUERY,thejoanator,doing my testimonial in the toilet on Mario. I'm bored. I'm very thankful Mario has Microsoft Word  love it!
4,2001301848,Tue Jun 02 00:26:51 PDT 2009,NO_QUERY,tnkgrl,"OK, I admit it. My first time using Microsoft bing yesterday was to do a search on myself "
4,1470155813,Tue Apr 07 08:30:51 PDT 2009,NO_QUERY,TimMoore,@lewisshepherd Are they using Microsoft Bob as their OS??? 
4,1993193526,Mon Jun 01 09:59:03 PDT 2009,NO_QUERY,MatchesMalone,@aprilwachtel I think everyone's waiting for the Microsoft press conference.... #E3 Or is that tomorrow? Need to check schedule 
4,2000587378,Mon Jun 01 22:27:33 PDT 2009,NO_QUERY,Mhelp2U,It only helps with PC and Microsoft software at the moment.  We need more support to do Apple stuff so pass the links on   Thanks.
0,1565910542,Mon Apr 20 07:49:14 PDT 2009,NO_QUERY,thodgkins,likely id10t error but twitter search isn't really that effective - trying to find a tweet about microsoft events link but can't find it 
0,1468048746,Mon Apr 06 23:26:38 PDT 2009,NO_QUERY,NickCummings,"@TracyDowds When an Xbox shows those three red lights, it means it's dead and needs to be fixed for a month at Microsoft HQ. "
0,2213960289,Wed Jun 17 16:04:36 PDT 2009,NO_QUERY,polaralex,@vlaxos Too bad that Microsoft Mappoint doesn't cover Greek addresses... 
0,1992764863,Mon Jun 01 09:17:06 PDT 2009,NO_QUERY,synisterspacer,Shadow Complex and Joy Ride also leaked. Sucks for Microsoft 
4,2050718356,Fri Jun 05 19:10:15 PDT 2009,NO_QUERY,megankillian,@multisportmama I think its just telling me that Microsoft is crap! 
4,2003331716,Tue Jun 02 06:20:18 PDT 2009,NO_QUERY,timglass,Just ordered a fully legit copy of Office 2008 for Mac from Microsoft through a work deal for the princely sum of Â£12.83  - Result!
4,2188803137,Mon Jun 15 22:35:44 PDT 2009,NO_QUERY,maximebo,"The newer Microsoft Company store building is nice, it's even open for the public if anyone wants to buy a Microsoft pen or shirt "
4,2175780662,Mon Jun 15 01:59:02 PDT 2009,NO_QUERY,mhisham,Anyone else attending the LiveStudios event at Microsoft office tonight? http://bit.ly/lz64z  
0,2204374307,Wed Jun 17 02:02:54 PDT 2009,NO_QUERY,nickkuh,Changed my mind about 'Spaces' on Apple - gets too confusing and some apps (Namely Microsoft apps) are of course not compatible... 
4,1793752721,Thu May 14 03:52:15 PDT 2009,NO_QUERY,camstewart,Can't believe I've been using Microsoft word on my Mac for so long. OpenOffice has made my day 
0,2188785600,Mon Jun 15 22:33:37 PDT 2009,NO_QUERY,samiya_barbie,my microsoft outlook is corrupted...  I am not able to see the contact info of kaust faculty members....boohoo
0,2057880650,Sat Jun 06 13:50:26 PDT 2009,NO_QUERY,spryd,@tonyadam @oilman just more proof that Microsoft isn't a Mac fan-boy and they're missing a lot of users. 
0,2204958397,Wed Jun 17 03:35:01 PDT 2009,NO_QUERY,SarahB84,needs help! Microsoft Office has just expired on her computer and she needs a 25 digit product code to enter. Can anyone help? 
0,2326447391,Thu Jun 25 07:03:12 PDT 2009,NO_QUERY,phrank80,Every time someone uses Microsoft Word to create HTML an angel loses its wings 
4,1564907504,Mon Apr 20 05:19:22 PDT 2009,NO_QUERY,wisniewskit,At last - all pages with video from Silesian Microsoft User Group and PLSSUG Katowice are playing movies with Silverlight 
0,2216243305,Wed Jun 17 19:13:32 PDT 2009,NO_QUERY,yourdeity,wants more 360 Microsoft points  meow.
0,2064491537,Sun Jun 07 06:24:55 PDT 2009,NO_QUERY,AbsentBrain,@Blonde_Idiot lol yeah. the annoying thing is i have microsoft 2003 and i cant open it  i hate it when it does that
0,2255974640,Sat Jun 20 12:04:21 PDT 2009,NO_QUERY,superchargednl,The first one isn't even sent to Microsoft yet or my backup 360 is showing the RRoD  Trying the DIY x-clamp fix on this one atm...
4,1996418455,Mon Jun 01 15:03:06 PDT 2009,NO_QUERY,DerJapaner,NIght over Frankfurt....while the dow is escalating and Microsoft BINGING a voice keeps singing ...shalaalla der SVW ist wieder da 
4,1933149555,Tue May 26 23:07:30 PDT 2009,NO_QUERY,thcode,heh microsoft deleted new &quot;laptop hunter&quot; ad because of bad Macbook price compare 
4,2192397732,Tue Jun 16 06:58:46 PDT 2009,NO_QUERY,MightyJordan,"@xero01uk Yep, it's turned up; along with my Microsoft Points from ShopTo! "
4,1969957180,Sat May 30 01:52:53 PDT 2009,NO_QUERY,Invidfuture,Bleeding love im rankedv132 in the microsoft live world  thats just wrong
0,1978837761,Sun May 31 00:38:33 PDT 2009,NO_QUERY,RAREuprising,gotta get up at 3.30 am on tuesday morning to watch the microsoft keynote  well it has to be done! cant wait
0,2053559081,Sat Jun 06 04:58:47 PDT 2009,NO_QUERY,matthijs035,@morris2009  I think this MIcrosoft training event was not your best travel trip  Hope you enjoyed the Elvis impressions!
4,2065782994,Sun Jun 07 09:16:50 PDT 2009,NO_QUERY,SurfPunkIan,I would like a marketing budget like the one Microsoft have for Bing - Â£100 million dollars! Dr Evil would like that 
4,2178278794,Mon Jun 15 07:27:53 PDT 2009,NO_QUERY,bethamari,has Microsoft points on order. Roll on Wednesday and Sam and Max 
4,2016020361,Wed Jun 03 06:00:39 PDT 2009,NO_QUERY,martinhaynes,Just been given a free subscription to Microsoft Technet 
0,2053309637,Sat Jun 06 04:05:00 PDT 2009,NO_QUERY,aral,"Really sorry to hear that, @phidip, I know you wanted to teach open technologies not Microsoft products in your new curriculum. "
4,1988988640,Sun May 31 23:59:40 PDT 2009,NO_QUERY,julianharris,"With Microsoft Bing live today, I can well imagine SEO folks worldwide are SUPER busy. I'm happy, my blog is higher ranked than on Google "
