target,ids,date,flag,user,text
4,2056822787,Sat Jun 06 11:51:37 PDT 2009,NO_QUERY,otaking,"@Tidus The Apple Store, basically.  They gave me a new one free.  #iPhone"
0,2214197009,Wed Jun 17 16:24:14 PDT 2009,NO_QUERY,WilcoBeuck,"Seems like ALL Apple servers are slow today.   Can't even update Shazam, because the App Store is soooo sloooowwwww "
0,1969739043,Sat May 30 01:02:59 PDT 2009,NO_QUERY,ijoostin,I'm gonna uninstall Safari 4; at the moment it's just a Toffee Apple of Chrome...and what I liked about Safari is gone in it 
0,2072077349,Sun Jun 07 20:21:44 PDT 2009,NO_QUERY,ayeshahalam,Love my Mac but the Apple Airport Express sucks! 
4,2187177514,Mon Jun 15 19:54:16 PDT 2009,NO_QUERY,MeLikeiPhone,"I'm going to the Apple store and screaming &quot;You did it! Congratulations! World's fastest browser! Great job, everybody!&quot; I love Elf "
0,2328735362,Thu Jun 25 09:55:53 PDT 2009,NO_QUERY,TA_Mobile,"@p0sixninja tks, but this time Apple made things so hard. They hide all the weak points in the board  all ICs is the newest model ..."
4,2192163742,Tue Jun 16 06:36:44 PDT 2009,NO_QUERY,SavageNymph,Hehee im alone here *draws her kunais and starts trowing them at an apple hanging in a tree* nice aiming! 
0,2203556446,Wed Jun 17 00:00:23 PDT 2009,NO_QUERY,absatou,Good morning tweoples! When is june 17 in Apple world? I don't see the iPhone 3.0 update 
0,2231765473,Thu Jun 18 19:00:07 PDT 2009,NO_QUERY,ganlron,I wish Apple would hurry up and approve the @Tweetie twitapocalypse fix for the iPhone 
0,2205160564,Wed Jun 17 04:06:11 PDT 2009,NO_QUERY,eljordy,@Klarabela No probs. Me too. iPhone has dust under the screen though  Have an appointment witth Apple to get it replaced hopefully.
4,1694127453,Mon May 04 01:12:42 PDT 2009,NO_QUERY,keokilee,"@sonwright I'm an iPhone owner, so I don't really have a choice on which media player I use. FYI Apple makes terrible Windows software "
0,2000469727,Mon Jun 01 22:11:10 PDT 2009,NO_QUERY,htan,"yay, Apple extended warranty on the faulty NVIDIA card models to 3 years... sadly mine is part of faulty ones "
4,2187253443,Mon Jun 15 20:00:53 PDT 2009,NO_QUERY,joericioppo,"@autocorrect @ease well, they didn't really bring it up  I call that the good-ol Apple sleight-of-hardware."
0,2203799591,Wed Jun 17 00:33:49 PDT 2009,NO_QUERY,TristanRose,yeah #iphone relase is tomorrow..not happy jan...Please explain Apple 
4,1751500401,Sat May 09 19:35:46 PDT 2009,NO_QUERY,gcy,@limheeian iPhone is awesome man!! Time to join the Apple cult!! 
0,2203117712,Tue Jun 16 23:03:53 PDT 2009,NO_QUERY,ambgoesbam,ugh! apple is making me wait for this update  
0,2003909146,Tue Jun 02 07:21:11 PDT 2009,NO_QUERY,WEBmikey,"My new iMac is getting a new DVD drive, but it will have to live at the Apple Store for a couple days "
0,2228329514,Thu Jun 18 14:18:15 PDT 2009,NO_QUERY,jayteebee,"@doorofkukondo same happened to me a while ago, the battery decided against all that charging nonsense. Was a sad trip to the Apple store "
0,2213835079,Wed Jun 17 15:54:37 PDT 2009,NO_QUERY,tcfodor,@charley_baker the upgrade to 3.0 bricked my iphone too. i couldn't even restore it - had to go to the apple store to get it fixed. 
4,1993431535,Mon Jun 01 10:21:59 PDT 2009,NO_QUERY,jiznakefoo,Fixed it! turns out i needed to reset the VRAM - thanks apple support 
0,2215981969,Wed Jun 17 18:52:58 PDT 2009,NO_QUERY,denitson7,@hikosaemon yeah i was expecting something better from apple 
4,2000725049,Mon Jun 01 22:48:06 PDT 2009,NO_QUERY,Dannnnee,I love Apple laptops  Me and Tyla were being pretty knarly making stupid videos on photo booth!
0,1978226455,Sat May 30 22:45:56 PDT 2009,NO_QUERY,CynthiaBuroughs,@StaceyWoodward will all respect I dont know hunni Im not an apple user 
4,1676640954,Fri May 01 22:40:49 PDT 2009,NO_QUERY,leftiethetechie,going to apple store to purchase 17' mac book pro 2morrow 
0,2210531702,Wed Jun 17 11:42:03 PDT 2009,NO_QUERY,bilbe,I thought Apple would have gotten the iPhone 3.0 update right after the 2.0 fiasco... can't activate my phone. 
0,2203013480,Tue Jun 16 22:51:10 PDT 2009,NO_QUERY,luckygnahhh,"@Tiredofbeinsexy I haven't gotten it yet, apple is being an asshole  have you?!"
4,2000154126,Mon Jun 01 21:31:10 PDT 2009,NO_QUERY,TattooedArtKid,"Sleepy. when i wake, i go get my new apple computer and a new phone! "
4,2175830658,Mon Jun 15 02:07:19 PDT 2009,NO_QUERY,scotdoc,@jason_2008 @by_tor typical apple expensive but ultrathin and stylish  only prob is can't do Ctrl Alt &amp; Del - Doh!
0,2295364825,Tue Jun 23 07:50:00 PDT 2009,NO_QUERY,knucks,"@chrwb It's broken  Dropped it at work, tried getting it fixed with Apple and they declined. Might buy the iPhone 3GS on Pay &amp; Go now."
0,1985056004,Sun May 31 16:20:27 PDT 2009,NO_QUERY,LatexGirlsHD,@almtalkies my Macbook sounds like it has asthma so taking to the Apple store tomorrow. Don't know what i'll do without it for a few days 
0,2191426243,Tue Jun 16 05:15:03 PDT 2009,NO_QUERY,kaps12,Waiting eagerly to get iPhone S ... checked gmail but alas no mails from apple on order status 
4,2060048831,Sat Jun 06 18:09:32 PDT 2009,NO_QUERY,peirocker,I need to get Sims 3 for my iPhone it looks so good... So Pumped for the new iPhone 3.0 lets see what Apple has in store for us 
0,2203419018,Tue Jun 16 23:41:55 PDT 2009,NO_QUERY,philstollery,Rumours OS 3 being released when Apple employees get into work (9am). Therefore 5pm uk time 
4,1880820389,Fri May 22 02:37:17 PDT 2009,NO_QUERY,bramwillemse,Nice  TheNextWeb.com: An Apple Tablet does indeed appear to be on the way - http://tnw.to/4K
0,2235950147,Fri Jun 19 02:29:00 PDT 2009,NO_QUERY,jsamuelson,"@paulshadwell But just goes to show Swisscom were full of shit when they tried to blame Apple for their 12 month pricing, FULL price. "
0,1881944313,Fri May 22 05:54:40 PDT 2009,NO_QUERY,JCrockerham,Sorry my Twitter people.... My             I-phone has the swine flu... I have an appointment with the Apple Dr. today... Pray for me 
4,1972032020,Sat May 30 08:25:05 PDT 2009,NO_QUERY,stuartgibson,"@EileenLeft Apple have given us many wonderful things, but even the most ardent fanboy realises they do have some limitations "
4,1676001856,Fri May 01 20:50:51 PDT 2009,NO_QUERY,steph_springer,downloading apps from the apple site for my laptop yay  know any good ones?
0,2226824153,Thu Jun 18 12:25:59 PDT 2009,NO_QUERY,TSFMarketingPR,@HollaWalla Nope - need a data recovery company. Apple says hard drive crashed 
