target,ids,date,flag,user,text
4,2179753669,Mon Jun 15 09:32:10 PDT 2009,NO_QUERY,TRONash,@sgurne Very true. And even Google wasn't terribly sure about it. 
0,2067638257,Sun Jun 07 12:41:51 PDT 2009,NO_QUERY,simplypaul,"@PurePaws Thanks, but I just get a dull page with nowt but a lonely Google Ad, churning meaninglessly away... "
4,1965787721,Fri May 29 16:32:36 PDT 2009,NO_QUERY,nosiele,@piseag Your friends can still use traditional tools. Google Wave has the ability to talk to old technology too - Ingenious! Revolution! 
0,1975026652,Sat May 30 14:17:35 PDT 2009,NO_QUERY,Hairynomas,Lost Google Notebook IE add on with the upgrade to IE 8. Google Toolbar updates have dumped it as well. 
0,1977542004,Sat May 30 21:10:55 PDT 2009,NO_QUERY,RAVERJONO,Just checked out Google Wave. It looks pretty cool. Although I never get to try out Google Products with friends because no one has them. 
4,2014550691,Wed Jun 03 01:54:41 PDT 2009,NO_QUERY,stephaniedj,staring at my house on google earth! 
0,1556144595,Sat Apr 18 21:47:37 PDT 2009,NO_QUERY,jaymcgavren,Just had to disable offline GMail - Google Gears was disrupting my direct-to-label-view shortcuts. 
0,2223369969,Thu Jun 18 08:11:20 PDT 2009,NO_QUERY,danmiami,"@CdtDelta I heard there are no invites to Google Voice that users can initiate.    But, thanks for checking!"
0,2177446541,Mon Jun 15 06:07:15 PDT 2009,NO_QUERY,jennybee,wants to be able to add Google Analytics widgets to iGoogle but it won't let me 
4,2001710941,Tue Jun 02 01:48:33 PDT 2009,NO_QUERY,vince0925,has to look for a case for his nano.    must google apple stores in qc. :S
4,1992231289,Mon Jun 01 08:25:00 PDT 2009,NO_QUERY,claudiupopa,Crezi ca este greu sa explici unor &quot;regulary people&quot; ce este si cum functioneaza Twitter?? Try Google Wave.. 
0,1984716093,Sun May 31 15:39:48 PDT 2009,NO_QUERY,hummingbird604,@glenmc I downloaded Google Desktop and now they are conflicting 
4,1469341618,Tue Apr 07 06:04:28 PDT 2009,NO_QUERY,SDNPhotography,@zinziii Aha! Finally figured out how to share the Google Reader shared items you'd never guess I was a developer   http://is.gd/rc5v
4,2050207560,Fri Jun 05 18:15:32 PDT 2009,NO_QUERY,direzze,@google launch google wave now!!! 
4,1686041154,Sun May 03 03:26:45 PDT 2009,NO_QUERY,nettlecake,@WildlifeGardena Not sure where Rendlesham Forest is..... Will have to look it up on Google Earth 
4,1677922927,Sat May 02 04:41:33 PDT 2009,NO_QUERY,joelg87,"Managed to get through my Google Reader items, I had around 300!  Time to do some work."
0,2194101165,Tue Jun 16 09:20:44 PDT 2009,NO_QUERY,juliankimmings,@artistaday well I guess it depends if it's taking you away from paid work. and let's face it google can afford to pay starving artists 
4,2000853422,Mon Jun 01 23:08:19 PDT 2009,NO_QUERY,foebber,@termfrequenz GWT bugs are totally overrated. If u are a brand - google should accapt your definition of seo 
0,1980525228,Sun May 31 06:59:35 PDT 2009,NO_QUERY,tgm2306,Working away on google appengine. trying to get it to talk to the calendar api. thought it might be easier but not 
0,2226075260,Thu Jun 18 11:30:07 PDT 2009,NO_QUERY,nicktwigg,@garrie1bowie same problem. Had to disconnect then try again a few times. Didn't see a lot in google for it either. 
4,2060649692,Sat Jun 06 19:18:32 PDT 2009,NO_QUERY,deeliciouz,catching up on Google Reader while doing laundry... 
4,2053519481,Sat Jun 06 04:50:39 PDT 2009,NO_QUERY,seanchoe,Great Google Tetris logo!  http://google.com
0,1795856946,Thu May 14 08:29:10 PDT 2009,NO_QUERY,kristiluv112,wut the... is google / gmail down for anyone?? its not loading for me 
0,2285295221,Mon Jun 22 14:57:14 PDT 2009,NO_QUERY,MauraHernandez,@andinarvaez re: that google maps feature 'what's here?' -- I tried it out on some addresses in MX but it didn't work 
4,1988736836,Sun May 31 23:13:32 PDT 2009,NO_QUERY,modtv1337,@JASEgroup  gotta love wordpress i decided to go to school for css design   with google wave on the horizon im inspired
4,1754448847,Sun May 10 06:18:33 PDT 2009,NO_QUERY,LeeRubenstein,"Photo: oh google maps, you always know what day it is  http://tumblr.com/xig1r02sh"
4,1982834333,Sun May 31 11:59:48 PDT 2009,NO_QUERY,SirLP,"I am thinking of getting a Google Phone. Does anyone have any information about it? Reviews, anecdotes, thoughts etc. etc ?!  #googlephone"
